1696	2025-06-15-19-17-21.864136	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.866140	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.867140	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.869140	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.870139	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.872139	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.873139	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.874214	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.876140	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.877139	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.878139	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.880139	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.881434	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.883438	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.884438	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.886503	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.887503	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.888503	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.890504	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.891503	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.892503	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.893503	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.894503	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.896503	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.897641	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.898645	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.900646	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.901646	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.903645	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.904645	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.905645	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.906645	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.908645	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.909645	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.910645	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.911645	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.912645	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.914645	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.915645	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.917645	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.918645	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.919645	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.920722	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.922645	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.923645	1355249	108	22.63	129549	-30.02
